resultId,raceId,driverId,constructorId,grid,position,year,round,circuitId,date,dob,driver_age,driver_experience,driver_constructor_experience,driver_wins,constructor_wins,driver_points,driver_standing,constructor_points,constructor_standing
24235,1011,825,210,6,13.0,2019,2,3,2019-03-31,1992-10-05,26,83,42,0.0,0.0,8.0,6.0,8.0,6.0
24234,1011,826,5,15,12.0,2019,2,3,2019-03-31,1994-04-26,24,75,52,0.0,0.0,1.0,10.0,1.0,8.0
24226,1011,830,9,5,4.0,2019,2,3,2019-03-31,1997-09-30,21,82,59,5.0,0.0,15.0,3.0,15.0,3.0
24241,1011,832,1,7,,2019,2,3,2019-03-31,1994-09-01,24,82,1,0.0,0.0,0.0,20.0,0.0,9.0
24236,1011,840,211,18,14.0,2019,2,3,2019-03-31,1998-10-29,20,42,1,0.0,0.0,2.0,9.0,3.0,9.0
24233,1011,841,51,16,11.0,2019,2,3,2019-03-31,1993-12-14,25,3,1,0.0,0.0,0.0,15.0,10.0,4.0
24230,1011,842,9,13,8.0,2019,2,3,2019-03-31,1996-02-07,23,27,1,0.0,5.0,0.0,11.0,31.0,3.0
24225,1011,844,6,1,3.0,2019,2,3,2019-03-31,1997-10-16,21,22,1,0.0,13.0,10.0,5.0,48.0,2.0
24228,1011,846,1,9,6.0,2019,2,3,2019-03-31,1999-11-13,19,1,1,0.0,0.0,0.0,12.0,8.0,5.0
24237,1011,847,3,19,15.0,2019,2,3,2019-03-31,1998-02-15,21,1,1,0.0,0.0,0.0,16.0,0.0,10.0
24231,1011,848,5,12,9.0,2019,2,3,2019-03-31,1996-03-23,23,1,1,0.0,0.0,0.0,14.0,3.0,8.0
24243,1012,1,131,2,1.0,2019,3,17,2019-04-14,1985-01-07,34,231,121,74.0,4.0,43.0,2.0,87.0,1.0
24251,1012,8,51,13,9.0,2019,3,17,2019-04-14,1979-10-17,39,296,2,21.0,0.0,10.0,6.0,10.0,4.0
24259,1012,9,3,18,17.0,2019,3,17,2019-04-14,1984-12-07,34,78,2,1.0,0.0,0.0,17.0,0.0,10.0
24245,1012,20,6,3,3.0,2019,3,17,2019-04-14,1987-07-03,31,222,83,52.0,0.0,22.0,5.0,48.0,2.0
24253,1012,154,210,10,11.0,2019,3,17,2019-04-14,1986-04-17,32,147,64,0.0,0.0,0.0,19.0,8.0,6.0
24262,1012,807,4,8,,2019,3,17,2019-04-14,1987-08-19,31,160,43,0.0,0.0,6.0,9.0,6.0,7.0
24250,1012,815,211,12,8.0,2019,3,17,2019-04-14,1990-01-26,29,159,2,0.0,0.0,1.0,14.0,3.0,9.0
24249,1012,817,4,7,7.0,2019,3,17,2019-04-14,1989-07-01,29,152,2,7.0,0.0,0.0,18.0,12.0,4.0
24244,1012,822,131,1,2.0,2019,3,17,2019-04-14,1989-08-28,29,121,43,4.0,54.0,44.0,1.0,130.0,1.0
24255,1012,825,210,9,13.0,2019,3,17,2019-04-14,1992-10-05,26,84,43,0.0,0.0,8.0,8.0,8.0,6.0
24261,1012,826,5,11,,2019,3,17,2019-04-14,1994-04-26,24,76,53,0.0,0.0,1.0,13.0,3.0,8.0
24246,1012,830,9,5,4.0,2019,3,17,2019-04-14,1997-09-30,21,83,60,5.0,0.0,27.0,3.0,31.0,3.0
24256,1012,832,1,14,14.0,2019,3,17,2019-04-14,1994-09-01,24,83,2,0.0,0.0,0.0,20.0,8.0,5.0
24254,1012,840,211,16,12.0,2019,3,17,2019-04-14,1998-10-29,20,43,2,0.0,0.0,2.0,12.0,7.0,8.0
24257,1012,841,51,19,15.0,2019,3,17,2019-04-14,1993-12-14,25,4,2,0.0,0.0,0.0,15.0,12.0,5.0
24248,1012,842,9,6,6.0,2019,3,17,2019-04-14,1996-02-07,23,28,2,0.0,5.0,4.0,10.0,52.0,3.0
24247,1012,844,6,4,5.0,2019,3,17,2019-04-14,1997-10-16,21,23,2,0.0,13.0,26.0,4.0,73.0,2.0
24260,1012,846,1,15,18.0,2019,3,17,2019-04-14,1999-11-13,19,2,2,0.0,0.0,8.0,7.0,8.0,7.0
24258,1012,847,3,17,16.0,2019,3,17,2019-04-14,1998-02-15,21,2,2,0.0,0.0,0.0,16.0,0.0,10.0
24252,1012,848,5,0,10.0,2019,3,17,2019-04-14,1996-03-23,23,2,2,0.0,0.0,2.0,11.0,4.0,9.0
24264,1013,1,131,2,2.0,2019,4,73,2019-04-28,1985-01-07,34,232,122,75.0,4.0,68.0,1.0,130.0,1.0
24272,1013,8,51,0,10.0,2019,4,73,2019-04-28,1979-10-17,39,297,3,21.0,0.0,12.0,7.0,12.0,5.0
24278,1013,9,3,0,16.0,2019,4,73,2019-04-28,1984-12-07,34,79,3,1.0,0.0,0.0,20.0,0.0,10.0
24265,1013,20,6,3,3.0,2019,4,73,2019-04-28,1987-07-03,31,223,84,52.0,0.0,37.0,4.0,73.0,2.0
24280,1013,154,210,14,,2019,4,73,2019-04-28,1986-04-17,33,148,65,0.0,0.0,0.0,17.0,8.0,6.0
24276,1013,807,4,15,14.0,2019,4,73,2019-04-28,1987-08-19,31,161,44,0.0,0.0,6.0,10.0,12.0,4.0
24268,1013,815,211,5,6.0,2019,4,73,2019-04-28,1990-01-26,29,160,3,0.0,0.0,5.0,12.0,7.0,8.0
24282,1013,817,4,10,,2019,4,73,2019-04-28,1989-07-01,29,153,3,7.0,0.0,6.0,11.0,12.0,7.0
24263,1013,822,131,1,1.0,2019,4,73,2019-04-28,1989-08-28,29,122,44,4.0,54.0,62.0,2.0,173.0,1.0
24275,1013,825,210,12,13.0,2019,4,73,2019-04-28,1992-10-05,26,85,44,0.0,0.0,8.0,9.0,8.0,8.0
24281,1013,826,5,6,,2019,4,73,2019-04-28,1994-04-26,25,77,54,0.0,0.0,1.0,15.0,4.0,9.0
24266,1013,830,9,4,4.0,2019,4,73,2019-04-28,1997-09-30,21,84,61,5.0,0.0,39.0,3.0,52.0,3.0
24269,1013,832,1,9,7.0,2019,4,73,2019-04-28,1994-09-01,24,84,3,0.0,0.0,0.0,18.0,8.0,7.0
24271,1013,840,211,13,9.0,2019,4,73,2019-04-28,1998-10-29,20,44,3,0.0,0.0,2.0,14.0,17.0,5.0
24274,1013,841,51,17,12.0,2019,4,73,2019-04-28,1993-12-14,25,5,3,0.0,0.0,0.0,16.0,13.0,6.0
24279,1013,842,9,0,,2019,4,73,2019-04-28,1996-02-07,23,29,3,0.0,5.0,13.0,6.0,64.0,3.0
24267,1013,844,6,8,5.0,2019,4,73,2019-04-28,1997-10-16,21,24,3,0.0,13.0,36.0,5.0,99.0,2.0
24270,1013,846,1,7,8.0,2019,4,73,2019-04-28,1999-11-13,19,3,3,0.0,0.0,8.0,8.0,18.0,4.0
24277,1013,847,3,16,15.0,2019,4,73,2019-04-28,1998-02-15,21,3,3,0.0,0.0,0.0,19.0,0.0,10.0
24273,1013,848,5,11,11.0,2019,4,73,2019-04-28,1996-03-23,23,3,3,0.0,0.0,3.0,13.0,4.0,9.0
24283,1014,1,131,2,1.0,2019,5,4,2019-05-12,1985-01-07,34,233,123,75.0,5.0,86.0,2.0,173.0,1.0
24296,1014,8,51,14,14.0,2019,5,4,2019-05-12,1979-10-17,39,298,4,21.0,0.0,13.0,8.0,13.0,6.0
24300,1014,9,3,17,18.0,2019,5,4,2019-05-12,1984-12-07,34,80,4,1.0,0.0,0.0,20.0,0.0,10.0
24286,1014,20,6,3,4.0,2019,5,4,2019-05-12,1987-07-03,31,224,85,52.0,0.0,52.0,3.0,99.0,2.0
24292,1014,154,210,7,10.0,2019,5,4,2019-05-12,1986-04-17,33,149,66,0.0,0.0,0.0,18.0,8.0,8.0
24295,1014,807,4,0,13.0,2019,5,4,2019-05-12,1987-08-19,31,162,45,0.0,0.0,6.0,11.0,12.0,7.0
24297,1014,815,211,15,15.0,2019,5,4,2019-05-12,1990-01-26,29,161,4,0.0,0.0,13.0,6.0,17.0,5.0
24294,1014,817,4,13,12.0,2019,5,4,2019-05-12,1989-07-01,29,154,4,7.0,0.0,6.0,13.0,12.0,8.0
24284,1014,822,131,1,2.0,2019,5,4,2019-05-12,1989-08-28,29,123,45,5.0,55.0,87.0,1.0,217.0,1.0
24289,1014,825,210,8,7.0,2019,5,4,2019-05-12,1992-10-05,26,86,45,0.0,0.0,8.0,10.0,15.0,6.0
24291,1014,826,5,9,9.0,2019,5,4,2019-05-12,1994-04-26,25,78,55,0.0,0.0,1.0,16.0,4.0,9.0
24285,1014,830,9,4,3.0,2019,5,4,2019-05-12,1997-09-30,21,85,62,5.0,0.0,51.0,4.0,64.0,3.0
24290,1014,832,1,12,8.0,2019,5,4,2019-05-12,1994-09-01,24,85,4,0.0,0.0,6.0,12.0,18.0,4.0
24301,1014,840,211,16,,2019,5,4,2019-05-12,1998-10-29,20,45,4,0.0,0.0,4.0,14.0,17.0,5.0
24298,1014,841,51,18,16.0,2019,5,4,2019-05-12,1993-12-14,25,6,4,0.0,0.0,0.0,17.0,13.0,7.0
24288,1014,842,9,6,6.0,2019,5,4,2019-05-12,1996-02-07,23,30,4,0.0,5.0,13.0,7.0,87.0,3.0
24287,1014,844,6,5,5.0,2019,5,4,2019-05-12,1997-10-16,21,25,4,0.0,13.0,47.0,5.0,121.0,2.0
24302,1014,846,1,10,,2019,5,4,2019-05-12,1999-11-13,19,4,4,0.0,0.0,12.0,9.0,22.0,4.0
24299,1014,847,3,19,17.0,2019,5,4,2019-05-12,1998-02-15,21,4,4,0.0,0.0,0.0,19.0,0.0,10.0
24293,1014,848,5,11,11.0,2019,5,4,2019-05-12,1996-03-23,23,4,4,0.0,0.0,3.0,15.0,6.0,9.0
24306,1015,1,131,1,1.0,2019,6,6,2019-05-26,1985-01-07,34,234,124,76.0,5.0,112.0,1.0,217.0,1.0
24322,1015,8,51,14,17.0,2019,6,6,2019-05-26,1979-10-17,39,299,5,21.0,0.0,13.0,9.0,13.0,7.0
24323,1015,9,3,20,18.0,2019,6,6,2019-05-26,1984-12-07,34,81,5,1.0,0.0,0.0,20.0,0.0,10.0
24307,1015,20,6,4,2.0,2019,6,6,2019-05-26,1987-07-03,31,225,86,52.0,0.0,64.0,4.0,121.0,2.0
24315,1015,154,210,13,10.0,2019,6,6,2019-05-26,1986-04-17,33,150,67,0.0,0.0,1.0,17.0,15.0,6.0
24319,1015,807,4,11,13.0,2019,6,6,2019-05-26,1987-08-19,31,163,46,0.0,0.0,6.0,13.0,12.0,8.0
24318,1015,815,211,16,12.0,2019,6,6,2019-05-26,1990-01-26,29,162,5,0.0,0.0,13.0,8.0,17.0,5.0
24314,1015,817,4,6,9.0,2019,6,6,2019-05-26,1989-07-01,29,155,5,7.0,0.0,6.0,12.0,14.0,8.0
24308,1015,822,131,2,3.0,2019,6,6,2019-05-26,1989-08-28,29,124,46,5.0,56.0,105.0,2.0,257.0,1.0
24317,1015,825,210,5,14.0,2019,6,6,2019-05-26,1992-10-05,26,87,46,0.0,0.0,14.0,7.0,16.0,6.0
24312,1015,826,5,7,7.0,2019,6,6,2019-05-26,1994-04-26,25,79,56,0.0,0.0,3.0,16.0,6.0,9.0
24309,1015,830,9,3,4.0,2019,6,6,2019-05-26,1997-09-30,21,86,63,5.0,0.0,66.0,3.0,87.0,3.0
24311,1015,832,1,9,6.0,2019,6,6,2019-05-26,1994-09-01,24,86,5,0.0,0.0,10.0,11.0,22.0,4.0
24321,1015,840,211,17,16.0,2019,6,6,2019-05-26,1998-10-29,20,46,5,0.0,0.0,4.0,14.0,17.0,5.0
24324,1015,841,51,18,19.0,2019,6,6,2019-05-26,1993-12-14,25,7,5,0.0,0.0,0.0,18.0,13.0,9.0
24310,1015,842,9,8,5.0,2019,6,6,2019-05-26,1996-02-07,23,31,5,0.0,5.0,21.0,6.0,110.0,3.0
24325,1015,844,6,15,,2019,6,6,2019-05-26,1997-10-16,21,26,5,0.0,13.0,57.0,5.0,139.0,2.0
24316,1015,846,1,12,11.0,2019,6,6,2019-05-26,1999-11-13,19,5,5,0.0,0.0,12.0,10.0,30.0,4.0
24320,1015,847,3,19,15.0,2019,6,6,2019-05-26,1998-02-15,21,5,5,0.0,0.0,0.0,19.0,0.0,10.0
24313,1015,848,5,10,8.0,2019,6,6,2019-05-26,1996-03-23,23,5,5,0.0,0.0,3.0,15.0,16.0,7.0
24326,1016,1,131,2,1.0,2019,7,7,2019-06-09,1985-01-07,34,235,125,77.0,5.0,137.0,1.0,257.0,1.0
24340,1016,8,51,16,15.0,2019,7,7,2019-06-09,1979-10-17,39,300,6,21.0,0.0,13.0,10.0,13.0,9.0
24343,1016,9,3,19,18.0,2019,7,7,2019-06-09,1984-12-07,34,82,6,1.0,0.0,0.0,20.0,0.0,10.0
24327,1016,20,6,1,2.0,2019,7,7,2019-06-09,1987-07-03,31,226,87,52.0,0.0,82.0,3.0,139.0,2.0
24339,1016,154,210,14,14.0,2019,7,7,2019-06-09,1986-04-17,33,151,68,0.0,0.0,2.0,17.0,16.0,6.0
24332,1016,807,4,7,7.0,2019,7,7,2019-06-09,1987-08-19,31,164,47,0.0,0.0,6.0,15.0,14.0,8.0
24337,1016,815,211,15,12.0,2019,7,7,2019-06-09,1990-01-26,29,163,6,0.0,0.0,13.0,9.0,17.0,5.0
24331,1016,817,4,4,6.0,2019,7,7,2019-06-09,1989-07-01,29,156,6,7.0,0.0,8.0,13.0,28.0,5.0
24329,1016,822,131,6,4.0,2019,7,7,2019-06-09,1989-08-28,29,125,47,5.0,57.0,120.0,2.0,295.0,1.0
24342,1016,825,210,0,17.0,2019,7,7,2019-06-09,1992-10-05,26,88,47,0.0,0.0,14.0,8.0,16.0,8.0
24335,1016,826,5,10,10.0,2019,7,7,2019-06-09,1994-04-26,25,80,57,0.0,0.0,9.0,12.0,16.0,7.0
24330,1016,830,9,9,5.0,2019,7,7,2019-06-09,1997-09-30,21,87,64,5.0,0.0,78.0,4.0,110.0,3.0
24336,1016,832,1,11,11.0,2019,7,7,2019-06-09,1994-09-01,24,87,6,0.0,0.0,18.0,7.0,30.0,4.0
24334,1016,840,211,17,9.0,2019,7,7,2019-06-09,1998-10-29,20,47,6,0.0,0.0,4.0,16.0,19.0,6.0
24338,1016,841,51,12,13.0,2019,7,7,2019-06-09,1993-12-14,25,8,6,0.0,0.0,0.0,18.0,13.0,9.0
24333,1016,842,9,5,8.0,2019,7,7,2019-06-09,1996-02-07,23,32,6,0.0,5.0,32.0,6.0,124.0,3.0
24328,1016,844,6,3,3.0,2019,7,7,2019-06-09,1997-10-16,21,27,6,0.0,13.0,57.0,5.0,172.0,2.0
24345,1016,846,1,8,,2019,7,7,2019-06-09,1999-11-13,19,6,6,0.0,0.0,12.0,11.0,30.0,4.0
24341,1016,847,3,18,16.0,2019,7,7,2019-06-09,1998-02-15,21,6,6,0.0,0.0,0.0,19.0,0.0,10.0
24344,1016,848,5,13,,2019,7,7,2019-06-09,1996-03-23,23,6,6,0.0,0.0,7.0,14.0,17.0,7.0
24346,1017,1,131,1,1.0,2019,8,34,2019-06-23,1985-01-07,34,236,126,78.0,5.0,162.0,1.0,295.0,1.0
24352,1017,8,51,12,7.0,2019,8,34,2019-06-23,1979-10-17,39,301,7,21.0,0.0,13.0,11.0,13.0,9.0
24363,1017,9,3,18,18.0,2019,8,34,2019-06-23,1984-12-07,34,83,7,1.0,0.0,0.0,20.0,0.0,10.0
24350,1017,20,6,7,5.0,2019,8,34,2019-06-23,1987-07-03,31,227,88,52.0,0.0,100.0,3.0,172.0,2.0
24365,1017,154,210,16,20.0,2019,8,34,2019-06-23,1986-04-17,33,152,69,0.0,0.0,2.0,17.0,16.0,8.0
24353,1017,807,4,13,8.0,2019,8,34,2019-06-23,1987-08-19,31,165,48,0.0,0.0,12.0,13.0,28.0,5.0
24357,1017,815,211,14,12.0,2019,8,34,2019-06-23,1990-01-26,29,164,7,0.0,0.0,13.0,10.0,19.0,6.0
24356,1017,817,4,8,11.0,2019,8,34,2019-06-23,1989-07-01,29,157,7,7.0,0.0,16.0,8.0,32.0,5.0
24347,1017,822,131,2,2.0,2019,8,34,2019-06-23,1989-08-28,29,126,48,5.0,58.0,133.0,2.0,338.0,1.0
24362,1017,825,210,15,17.0,2019,8,34,2019-06-23,1992-10-05,26,89,48,0.0,0.0,14.0,9.0,16.0,9.0
24359,1017,826,5,19,14.0,2019,8,34,2019-06-23,1994-04-26,25,81,58,0.0,0.0,10.0,14.0,17.0,7.0
24349,1017,830,9,4,4.0,2019,8,34,2019-06-23,1997-09-30,21,88,65,5.0,0.0,88.0,4.0,124.0,3.0
24351,1017,832,1,6,6.0,2019,8,34,2019-06-23,1994-09-01,24,88,7,0.0,0.0,18.0,7.0,30.0,4.0
24358,1017,840,211,17,13.0,2019,8,34,2019-06-23,1998-10-29,20,48,7,0.0,0.0,6.0,16.0,19.0,6.0
24361,1017,841,51,10,16.0,2019,8,34,2019-06-23,1993-12-14,25,9,7,0.0,0.0,0.0,18.0,19.0,7.0
24355,1017,842,9,9,10.0,2019,8,34,2019-06-23,1996-02-07,23,33,7,0.0,5.0,36.0,6.0,137.0,3.0
24348,1017,844,6,3,3.0,2019,8,34,2019-06-23,1997-10-16,21,28,7,0.0,13.0,72.0,5.0,198.0,2.0
24354,1017,846,1,5,9.0,2019,8,34,2019-06-23,1999-11-13,19,7,7,0.0,0.0,12.0,12.0,40.0,4.0
24364,1017,847,3,20,19.0,2019,8,34,2019-06-23,1998-02-15,21,7,7,0.0,0.0,0.0,19.0,0.0,10.0
24360,1017,848,5,11,15.0,2019,8,34,2019-06-23,1996-03-23,23,7,7,0.0,0.0,7.0,15.0,17.0,8.0
24370,1018,1,131,4,5.0,2019,9,70,2019-06-30,1985-01-07,34,237,127,79.0,5.0,187.0,1.0,338.0,1.0
24374,1018,8,51,6,9.0,2019,9,70,2019-06-30,1979-10-17,39,302,8,21.0,0.0,19.0,8.0,19.0,7.0
24385,1018,9,3,17,20.0,2019,9,70,2019-06-30,1984-12-07,34,84,8,1.0,0.0,0.0,20.0,0.0,10.0
24369,1018,20,6,9,4.0,2019,9,70,2019-06-30,1987-07-03,31,228,89,52.0,0.0,111.0,3.0,198.0,2.0
24381,1018,154,210,11,16.0,2019,9,70,2019-06-30,1986-04-17,33,153,70,0.0,0.0,2.0,17.0,16.0,9.0
24378,1018,807,4,15,13.0,2019,9,70,2019-06-30,1987-08-19,31,166,49,0.0,0.0,16.0,10.0,32.0,5.0
24376,1018,815,211,13,11.0,2019,9,70,2019-06-30,1990-01-26,29,165,8,0.0,0.0,13.0,13.0,19.0,6.0
24377,1018,817,4,12,12.0,2019,9,70,2019-06-30,1989-07-01,29,158,8,7.0,0.0,16.0,9.0,32.0,5.0
24368,1018,822,131,3,3.0,2019,9,70,2019-06-30,1989-08-28,29,127,49,5.0,58.0,151.0,2.0,363.0,1.0
24384,1018,825,210,10,19.0,2019,9,70,2019-06-30,1992-10-05,26,90,49,0.0,0.0,14.0,11.0,16.0,9.0
24382,1018,826,5,16,17.0,2019,9,70,2019-06-30,1994-04-26,25,82,59,0.0,0.0,10.0,14.0,17.0,8.0
24366,1018,830,9,2,1.0,2019,9,70,2019-06-30,1997-09-30,21,89,66,5.0,0.0,100.0,4.0,137.0,3.0
24373,1018,832,1,19,8.0,2019,9,70,2019-06-30,1994-09-01,24,89,8,0.0,0.0,26.0,7.0,40.0,4.0
24379,1018,840,211,14,14.0,2019,9,70,2019-06-30,1998-10-29,20,49,8,0.0,0.0,6.0,16.0,19.0,7.0
24375,1018,841,51,7,10.0,2019,9,70,2019-06-30,1993-12-14,25,10,8,0.0,0.0,0.0,18.0,22.0,6.0
24372,1018,842,9,8,7.0,2019,9,70,2019-06-30,1996-02-07,23,34,8,0.0,6.0,37.0,6.0,169.0,3.0
24367,1018,844,6,1,2.0,2019,9,70,2019-06-30,1997-10-16,21,29,8,0.0,13.0,87.0,5.0,228.0,2.0
24371,1018,846,1,5,6.0,2019,9,70,2019-06-30,1999-11-13,19,8,8,0.0,0.0,14.0,12.0,52.0,4.0
24383,1018,847,3,0,18.0,2019,9,70,2019-06-30,1998-02-15,21,8,8,0.0,0.0,0.0,19.0,0.0,10.0
24380,1018,848,5,18,15.0,2019,9,70,2019-06-30,1996-03-23,23,8,8,0.0,0.0,7.0,15.0,17.0,8.0
24386,1019,1,131,2,1.0,2019,10,9,2019-07-14,1985-01-07,34,238,128,79.0,5.0,197.0,1.0,363.0,1.0
24393,1019,8,51,12,8.0,2019,10,9,2019-07-14,1979-10-17,39,303,9,21.0,0.0,21.0,9.0,22.0,6.0
24400,1019,9,3,20,15.0,2019,10,9,2019-07-14,1984-12-07,34,85,9,1.0,0.0,0.0,20.0,0.0,10.0
24401,1019,20,6,6,16.0,2019,10,9,2019-07-14,1987-07-03,32,229,90,52.0,0.0,123.0,4.0,228.0,2.0
24404,1019,154,210,14,,2019,10,9,2019-07-14,1986-04-17,33,154,71,0.0,0.0,2.0,17.0,16.0,9.0
24395,1019,807,4,10,10.0,2019,10,9,2019-07-14,1987-08-19,31,167,50,0.0,0.0,16.0,11.0,32.0,5.0
24402,1019,815,211,15,17.0,2019,10,9,2019-07-14,1990-01-26,29,166,9,0.0,0.0,13.0,13.0,19.0,7.0
24392,1019,817,4,7,7.0,2019,10,9,2019-07-14,1989-07-01,30,159,9,7.0,0.0,16.0,10.0,39.0,5.0
24387,1019,822,131,1,2.0,2019,10,9,2019-07-14,1989-08-28,29,128,50,5.0,59.0,166.0,2.0,407.0,1.0
24405,1019,825,210,16,,2019,10,9,2019-07-14,1992-10-05,26,91,50,0.0,0.0,14.0,12.0,16.0,9.0
24394,1019,826,5,17,9.0,2019,10,9,2019-07-14,1994-04-26,25,83,60,0.0,0.0,10.0,14.0,17.0,8.0
24390,1019,830,9,4,5.0,2019,10,9,2019-07-14,1997-09-30,21,90,67,6.0,0.0,126.0,3.0,169.0,3.0
24391,1019,832,1,13,6.0,2019,10,9,2019-07-14,1994-09-01,24,90,9,0.0,0.0,30.0,7.0,52.0,4.0
24398,1019,840,211,18,13.0,2019,10,9,2019-07-14,1998-10-29,20,50,9,0.0,0.0,6.0,16.0,19.0,7.0
24403,1019,841,51,11,,2019,10,9,2019-07-14,1993-12-14,25,11,9,0.0,0.0,1.0,18.0,26.0,6.0
24389,1019,842,9,5,4.0,2019,10,9,2019-07-14,1996-02-07,23,35,9,0.0,6.0,43.0,6.0,191.0,3.0
24388,1019,844,6,3,3.0,2019,10,9,2019-07-14,1997-10-16,21,30,9,0.0,13.0,105.0,5.0,243.0,2.0
24396,1019,846,1,8,11.0,2019,10,9,2019-07-14,1999-11-13,19,9,9,0.0,0.0,22.0,8.0,60.0,4.0
24399,1019,847,3,19,14.0,2019,10,9,2019-07-14,1998-02-15,21,9,9,0.0,0.0,0.0,19.0,0.0,10.0
24397,1019,848,5,9,12.0,2019,10,9,2019-07-14,1996-03-23,23,9,9,0.0,0.0,7.0,15.0,19.0,8.0
24414,1020,1,131,1,9.0,2019,11,10,2019-07-28,1985-01-07,34,239,129,80.0,5.0,223.0,1.0,407.0,1.0
24417,1020,8,51,5,12.0,2019,11,10,2019-07-28,1979-10-17,39,304,10,21.0,0.0,25.0,8.0,26.0,6.0
24415,1020,9,3,18,10.0,2019,11,10,2019-07-28,1984-12-07,34,86,10,1.0,0.0,0.0,20.0,0.0,10.0
24407,1020,20,6,20,2.0,2019,11,10,2019-07-28,1987-07-03,32,230,91,52.0,0.0,123.0,4.0,243.0,2.0
24412,1020,154,210,6,7.0,2019,11,10,2019-07-28,1986-04-17,33,155,72,0.0,0.0,2.0,17.0,16.0,9.0
24421,1020,807,4,9,,2019,11,10,2019-07-28,1987-08-19,31,168,51,0.0,0.0,17.0,11.0,39.0,5.0
24425,1020,815,211,8,,2019,11,10,2019-07-28,1990-01-26,29,167,10,0.0,0.0,13.0,13.0,19.0,7.0
24424,1020,817,4,13,,2019,11,10,2019-07-28,1989-07-01,30,160,10,7.0,0.0,22.0,10.0,39.0,6.0
24420,1020,822,131,3,,2019,11,10,2019-07-28,1989-08-28,29,129,51,5.0,59.0,184.0,2.0,409.0,1.0
24413,1020,825,210,12,8.0,2019,11,10,2019-07-28,1992-10-05,26,92,51,0.0,0.0,14.0,12.0,26.0,8.0
24408,1020,826,5,14,3.0,2019,11,10,2019-07-28,1994-04-26,25,84,61,0.0,0.0,12.0,14.0,19.0,8.0
24406,1020,830,9,2,1.0,2019,11,10,2019-07-28,1997-09-30,21,91,68,6.0,0.0,136.0,3.0,191.0,3.0
24410,1020,832,1,7,5.0,2019,11,10,2019-07-28,1994-09-01,24,91,10,0.0,0.0,38.0,7.0,60.0,4.0
24409,1020,840,211,15,4.0,2019,11,10,2019-07-28,1998-10-29,20,51,10,0.0,0.0,6.0,16.0,31.0,7.0
24418,1020,841,51,11,13.0,2019,11,10,2019-07-28,1993-12-14,25,12,10,0.0,0.0,1.0,18.0,26.0,9.0
24419,1020,842,9,4,14.0,2019,11,10,2019-07-28,1996-02-07,23,36,10,0.0,7.0,55.0,6.0,217.0,3.0
24422,1020,844,6,10,,2019,11,10,2019-07-28,1997-10-16,21,31,10,0.0,13.0,120.0,5.0,261.0,2.0
24423,1020,846,1,19,,2019,11,10,2019-07-28,1999-11-13,19,10,10,0.0,0.0,22.0,9.0,70.0,4.0
24416,1020,847,3,17,11.0,2019,11,10,2019-07-28,1998-02-15,21,10,10,0.0,0.0,0.0,19.0,1.0,10.0
24411,1020,848,5,16,6.0,2019,11,10,2019-07-28,1996-03-23,23,10,10,0.0,0.0,7.0,15.0,42.0,5.0
24426,1021,1,131,3,1.0,2019,12,11,2019-08-04,1985-01-07,34,240,130,80.0,5.0,225.0,1.0,409.0,1.0
24432,1021,8,51,10,7.0,2019,12,11,2019-08-04,1979-10-17,39,305,11,21.0,0.0,25.0,9.0,26.0,9.0
24444,1021,9,3,19,19.0,2019,12,11,2019-08-04,1984-12-07,34,87,11,1.0,0.0,1.0,19.0,1.0,10.0
24428,1021,20,6,5,3.0,2019,12,11,2019-08-04,1987-07-03,32,231,92,52.0,0.0,141.0,4.0,261.0,2.0
24445,1021,154,210,9,,2019,12,11,2019-08-04,1986-04-17,33,156,73,0.0,0.0,8.0,17.0,26.0,8.0
24437,1021,807,4,11,12.0,2019,12,11,2019-08-04,1987-08-19,31,169,52,0.0,0.0,17.0,14.0,39.0,6.0
24436,1021,815,211,16,11.0,2019,12,11,2019-08-04,1990-01-26,29,168,11,0.0,0.0,13.0,16.0,31.0,7.0
24439,1021,817,4,20,14.0,2019,12,11,2019-08-04,1989-07-01,30,161,11,7.0,0.0,22.0,11.0,39.0,6.0
24433,1021,822,131,2,8.0,2019,12,11,2019-08-04,1989-08-28,29,130,52,5.0,60.0,184.0,2.0,438.0,1.0
24438,1021,825,210,14,13.0,2019,12,11,2019-08-04,1992-10-05,26,93,52,0.0,0.0,18.0,13.0,26.0,9.0
24440,1021,826,5,13,15.0,2019,12,11,2019-08-04,1994-04-26,25,85,62,0.0,0.0,27.0,8.0,42.0,5.0
24427,1021,830,9,1,2.0,2019,12,11,2019-08-04,1997-09-30,21,92,69,7.0,0.0,162.0,3.0,217.0,3.0
24430,1021,832,1,8,5.0,2019,12,11,2019-08-04,1994-09-01,24,92,11,0.0,0.0,48.0,7.0,70.0,4.0
24442,1021,840,211,18,17.0,2019,12,11,2019-08-04,1998-10-29,20,52,11,0.0,0.0,18.0,12.0,31.0,8.0
24443,1021,841,51,17,18.0,2019,12,11,2019-08-04,1993-12-14,25,13,11,0.0,0.0,1.0,18.0,32.0,7.0
24431,1021,842,9,6,6.0,2019,12,11,2019-08-04,1996-02-07,23,37,11,0.0,7.0,55.0,6.0,244.0,3.0
24429,1021,844,6,4,4.0,2019,12,11,2019-08-04,1997-10-16,21,32,11,0.0,13.0,120.0,5.0,288.0,2.0
