resultId,raceId,driverId,constructorId,grid,position,year,round,circuitId,date,dob,driver_age,driver_experience,driver_constructor_experience,driver_wins,constructor_wins,driver_points,driver_standing,constructor_points,constructor_standing,circuit_danger
23926,996,20,6,3,5.0,2018,8,34,2018-06-24,1987-07-03,30,206,67,50.0,9.0,121.0,1.0,214.0,2.0,0.75
23932,996,154,210,10,11.0,2018,8,34,2018-06-24,1986-04-17,32,131,48,0.0,0.0,0.0,19.0,19.0,8.0,0.75
23930,996,807,4,12,9.0,2018,8,34,2018-06-24,1987-08-19,30,144,27,0.0,0.0,32.0,8.0,56.0,4.0,0.75
23925,996,817,9,5,4.0,2018,8,34,2018-06-24,1989-07-01,28,136,86,7.0,3.0,84.0,4.0,134.0,3.0,0.75
23928,996,822,131,2,7.0,2018,8,34,2018-06-24,1989-08-28,28,105,27,3.0,44.0,86.0,3.0,237.0,1.0,0.75
23927,996,825,210,9,6.0,2018,8,34,2018-06-24,1992-10-05,25,68,27,0.0,0.0,19.0,10.0,27.0,7.0,0.75
23934,996,828,15,15,13.0,2018,8,34,2018-06-24,1990-09-02,27,83,67,0.0,0.0,2.0,17.0,12.0,9.0,0.75
23923,996,830,9,4,2.0,2018,8,34,2018-06-24,1997-09-30,20,67,44,3.0,7.0,50.0,6.0,164.0,3.0,0.75
23929,996,832,4,7,8.0,2018,8,34,2018-06-24,1994-09-01,23,67,11,0.0,0.0,24.0,9.0,62.0,4.0,0.75
23933,996,838,1,17,12.0,2018,8,34,2018-06-24,1992-03-26,26,28,28,0.0,4.0,8.0,15.0,40.0,5.0,0.75
23938,996,840,3,19,17.0,2018,8,34,2018-06-24,1998-10-29,19,27,27,0.0,0.0,4.0,16.0,4.0,10.0,0.75
23935,996,843,5,20,14.0,2018,8,34,2018-06-24,1989-11-10,28,11,11,0.0,0.0,1.0,18.0,19.0,8.0,0.75
23931,996,844,15,8,10.0,2018,8,34,2018-06-24,1997-10-16,20,7,7,0.0,0.0,10.0,14.0,13.0,9.0,0.75
23936,996,845,3,18,15.0,2018,8,34,2018-06-24,1995-08-27,22,7,7,0.0,0.0,0.0,20.0,4.0,10.0,0.75
23949,997,4,1,13,8.0,2018,9,70,2018-07-01,1981-07-29,36,301,82,32.0,0.0,32.0,8.0,40.0,5.0,0.38462
23943,997,8,6,3,2.0,2018,9,70,2018-07-01,1979-10-17,38,281,139,20.0,11.0,83.0,5.0,214.0,2.0,0.38462
23944,997,20,6,6,3.0,2018,9,70,2018-07-01,1987-07-03,30,207,68,50.0,9.0,131.0,2.0,247.0,1.0,0.38462
23945,997,154,210,5,4.0,2018,9,70,2018-07-01,1986-04-17,32,132,49,0.0,0.0,0.0,19.0,27.0,7.0,0.38462
23948,997,815,10,16,7.0,2018,9,70,2018-07-01,1990-01-26,28,144,87,0.0,0.0,17.0,12.0,28.0,6.0,0.38462
23946,997,825,210,8,5.0,2018,9,70,2018-07-01,1992-10-05,25,69,28,0.0,0.0,27.0,10.0,49.0,5.0,0.38462
23951,997,828,15,20,10.0,2018,9,70,2018-07-01,1990-09-02,27,84,68,0.0,0.0,2.0,17.0,13.0,9.0,0.38462
23942,997,830,9,4,1.0,2018,9,70,2018-07-01,1997-09-30,20,68,45,3.0,7.0,68.0,6.0,189.0,3.0,0.38462
23953,997,832,4,9,12.0,2018,9,70,2018-07-01,1994-09-01,23,68,12,0.0,0.0,28.0,9.0,62.0,4.0,0.38462
23956,997,838,1,15,15.0,2018,9,70,2018-07-01,1992-03-26,26,29,29,0.0,4.0,8.0,15.0,44.0,6.0,0.38462
23947,997,839,10,11,6.0,2018,9,70,2018-07-01,1996-09-17,21,37,28,0.0,0.0,11.0,13.0,42.0,7.0,0.38462
23955,997,840,3,14,14.0,2018,9,70,2018-07-01,1998-10-29,19,28,28,0.0,0.0,4.0,16.0,4.0,10.0,0.38462
23952,997,842,5,12,11.0,2018,9,70,2018-07-01,1996-02-07,22,13,13,0.0,0.0,18.0,11.0,19.0,8.0,0.38462
23950,997,844,15,18,9.0,2018,9,70,2018-07-01,1997-10-16,20,8,8,0.0,0.0,11.0,14.0,16.0,9.0,0.38462
23954,997,845,3,17,13.0,2018,9,70,2018-07-01,1995-08-27,22,8,8,0.0,0.0,0.0,20.0,4.0,10.0,0.38462
23963,998,1,131,1,2.0,2018,10,9,2018-07-08,1985-01-07,33,217,107,65.0,3.0,145.0,2.0,237.0,2.0,1.3125
23969,998,4,1,13,8.0,2018,10,9,2018-07-08,1981-07-29,36,302,83,32.0,0.0,36.0,8.0,44.0,6.0,1.3125
23964,998,8,6,3,3.0,2018,10,9,2018-07-08,1979-10-17,38,282,140,20.0,11.0,101.0,3.0,247.0,1.0,1.3125
23962,998,20,6,2,1.0,2018,10,9,2018-07-08,1987-07-03,31,208,69,50.0,9.0,146.0,1.0,287.0,1.0,1.3125
23967,998,807,4,11,6.0,2018,10,9,2018-07-08,1987-08-19,30,146,29,0.0,0.0,34.0,9.0,62.0,4.0,1.3125
23971,998,815,10,12,10.0,2018,10,9,2018-07-08,1990-01-26,28,145,88,0.0,0.0,23.0,11.0,42.0,7.0,1.3125
23966,998,817,9,6,5.0,2018,10,9,2018-07-08,1989-07-01,29,138,88,7.0,4.0,96.0,4.0,189.0,3.0,1.3125
23965,998,822,131,4,4.0,2018,10,9,2018-07-08,1989-08-28,28,107,29,3.0,44.0,92.0,6.0,267.0,2.0,1.3125
23970,998,825,210,7,9.0,2018,10,9,2018-07-08,1992-10-05,25,70,29,0.0,0.0,37.0,7.0,51.0,5.0,1.3125
23972,998,838,1,17,11.0,2018,10,9,2018-07-08,1992-03-26,26,30,30,0.0,4.0,8.0,16.0,48.0,7.0,1.3125
23968,998,839,10,10,7.0,2018,10,9,2018-07-08,1996-09-17,21,38,29,0.0,0.0,19.0,12.0,49.0,6.0,1.3125
23973,998,840,3,19,12.0,2018,10,9,2018-07-08,1998-10-29,19,29,29,0.0,0.0,4.0,17.0,4.0,10.0,1.3125
23974,998,842,5,14,13.0,2018,10,9,2018-07-08,1996-02-07,22,14,14,0.0,0.0,18.0,13.0,19.0,8.0,1.3125
23975,998,845,3,18,14.0,2018,10,9,2018-07-08,1995-08-27,22,9,9,0.0,0.0,0.0,20.0,4.0,10.0,1.3125
23983,999,1,131,14,1.0,2018,11,10,2018-07-22,1985-01-07,33,218,108,65.0,3.0,163.0,2.0,267.0,2.0,1.33333
23998,999,4,1,11,16.0,2018,11,10,2018-07-22,1981-07-29,36,303,84,32.0,0.0,40.0,8.0,48.0,7.0,1.33333
23985,999,8,6,3,3.0,2018,11,10,2018-07-22,1979-10-17,38,283,141,20.0,12.0,116.0,3.0,287.0,1.0,1.33333
23988,999,154,210,6,6.0,2018,11,10,2018-07-22,1986-04-17,32,134,51,0.0,0.0,12.0,15.0,51.0,5.0,1.33333
23987,999,807,4,7,5.0,2018,11,10,2018-07-22,1987-08-19,30,147,30,0.0,0.0,42.0,7.0,70.0,4.0,1.33333
23989,999,815,10,10,7.0,2018,11,10,2018-07-22,1990-01-26,28,146,89,0.0,0.0,24.0,12.0,49.0,6.0,1.33333
23984,999,822,131,2,2.0,2018,11,10,2018-07-22,1989-08-28,28,108,30,3.0,45.0,104.0,5.0,310.0,1.0,1.33333
23993,999,825,210,5,11.0,2018,11,10,2018-07-22,1992-10-05,25,71,30,0.0,0.0,39.0,9.0,59.0,6.0,1.33333
23991,999,828,15,13,9.0,2018,11,10,2018-07-22,1990-09-02,27,86,70,0.0,0.0,3.0,18.0,16.0,9.0,1.33333
23986,999,830,9,4,4.0,2018,11,10,2018-07-22,1997-09-30,20,70,47,4.0,7.0,93.0,6.0,211.0,3.0,1.33333
23994,999,832,4,8,12.0,2018,11,10,2018-07-22,1994-09-01,23,70,14,0.0,0.0,28.0,10.0,80.0,4.0,1.33333
23995,999,838,1,19,13.0,2018,11,10,2018-07-22,1992-03-26,26,31,31,0.0,4.0,8.0,16.0,48.0,7.0,1.33333
23990,999,839,10,15,8.0,2018,11,10,2018-07-22,1996-09-17,21,39,30,0.0,0.0,25.0,11.0,59.0,5.0,1.33333
23996,999,842,5,16,14.0,2018,11,10,2018-07-22,1996-02-07,22,15,15,0.0,0.0,18.0,13.0,19.0,8.0,1.33333
23992,999,843,5,17,10.0,2018,11,10,2018-07-22,1989-11-10,28,14,14,0.0,0.0,1.0,19.0,20.0,8.0,1.33333
23997,999,844,15,9,15.0,2018,11,10,2018-07-22,1997-10-16,20,10,10,0.0,0.0,13.0,14.0,18.0,9.0,1.33333
24003,1000,1,131,1,1.0,2018,12,11,2018-07-29,1985-01-07,33,219,109,66.0,3.0,188.0,1.0,310.0,1.0,0.8
24010,1000,4,1,11,8.0,2018,12,11,2018-07-29,1981-07-29,37,304,85,32.0,0.0,40.0,8.0,48.0,7.0,0.8
24005,1000,8,6,3,3.0,2018,12,11,2018-07-29,1979-10-17,38,284,142,20.0,12.0,131.0,3.0,302.0,2.0,0.8
24004,1000,20,6,4,2.0,2018,12,11,2018-07-29,1987-07-03,31,210,71,51.0,9.0,171.0,2.0,335.0,2.0,0.8
24012,1000,154,210,10,10.0,2018,12,11,2018-07-29,1986-04-17,32,135,52,0.0,0.0,20.0,13.0,59.0,6.0,0.8
24014,1000,807,4,13,12.0,2018,12,11,2018-07-29,1987-08-19,30,148,31,0.0,0.0,52.0,7.0,80.0,4.0,0.8
24016,1000,815,10,19,14.0,2018,12,11,2018-07-29,1990-01-26,28,147,90,0.0,0.0,30.0,10.0,59.0,5.0,0.8
24006,1000,817,9,12,4.0,2018,12,11,2018-07-29,1989-07-01,29,140,90,7.0,4.0,106.0,5.0,211.0,3.0,0.8
24007,1000,822,131,2,5.0,2018,12,11,2018-07-29,1989-08-28,28,109,31,3.0,46.0,122.0,4.0,345.0,1.0,0.8
24009,1000,825,210,9,7.0,2018,12,11,2018-07-29,1992-10-05,25,72,31,0.0,0.0,39.0,9.0,66.0,5.0,0.8
24017,1000,828,15,14,15.0,2018,12,11,2018-07-29,1990-09-02,27,87,71,0.0,0.0,5.0,17.0,18.0,9.0,0.8
24011,1000,832,4,5,9.0,2018,12,11,2018-07-29,1994-09-01,23,71,15,0.0,0.0,28.0,12.0,82.0,4.0,0.8
24015,1000,839,10,18,13.0,2018,12,11,2018-07-29,1996-09-17,21,40,31,0.0,0.0,29.0,11.0,59.0,6.0,0.8
24019,1000,840,3,15,17.0,2018,12,11,2018-07-29,1998-10-29,19,31,31,0.0,0.0,4.0,18.0,4.0,10.0,0.8
24008,1000,842,5,6,6.0,2018,12,11,2018-07-29,1996-02-07,22,16,16,0.0,0.0,18.0,14.0,20.0,8.0,0.8
24013,1000,843,5,8,11.0,2018,12,11,2018-07-29,1989-11-10,28,15,15,0.0,0.0,2.0,19.0,28.0,8.0,0.8
24018,1000,845,3,20,16.0,2018,12,11,2018-07-29,1995-08-27,22,11,11,0.0,0.0,0.0,20.0,4.0,10.0,0.8
24024,1001,1,131,1,2.0,2018,13,13,2018-08-26,1985-01-07,33,220,110,67.0,3.0,213.0,1.0,345.0,1.0,1.33333
24023,1001,20,6,2,1.0,2018,13,13,2018-08-26,1987-07-03,31,211,72,51.0,9.0,189.0,2.0,360.0,2.0,1.33333
24029,1001,154,210,5,7.0,2018,13,13,2018-08-26,1986-04-17,32,136,53,0.0,0.0,21.0,14.0,66.0,5.0,1.33333
24027,1001,815,10,4,5.0,2018,13,13,2018-08-26,1990-01-26,28,148,91,0.0,0.0,30.0,10.0,59.0,6.0,1.33333
24026,1001,822,131,19,4.0,2018,13,13,2018-08-26,1989-08-28,28,110,32,3.0,46.0,132.0,4.0,375.0,1.0,1.33333
24030,1001,825,210,9,8.0,2018,13,13,2018-08-26,1992-10-05,25,73,32,0.0,0.0,45.0,8.0,76.0,5.0,1.33333
24032,1001,828,15,13,10.0,2018,13,13,2018-08-26,1990-09-02,27,88,72,0.0,0.0,5.0,17.0,18.0,9.0,1.33333
24025,1001,830,9,7,3.0,2018,13,13,2018-08-26,1997-09-30,20,72,49,4.0,7.0,105.0,6.0,238.0,3.0,1.33333
24033,1001,832,4,14,11.0,2018,13,13,2018-08-26,1994-09-01,23,72,16,0.0,0.0,30.0,11.0,82.0,4.0,1.33333
24037,1001,838,1,18,15.0,2018,13,13,2018-08-26,1992-03-26,26,33,33,0.0,4.0,8.0,16.0,52.0,6.0,1.33333
24028,1001,839,10,3,6.0,2018,13,13,2018-08-26,1996-09-17,21,41,32,0.0,0.0,29.0,12.0,18.0,9.0,1.33333
24035,1001,840,3,17,13.0,2018,13,13,2018-08-26,1998-10-29,19,32,32,0.0,0.0,4.0,18.0,4.0,10.0,1.33333
24031,1001,842,5,10,9.0,2018,13,13,2018-08-26,1996-02-07,22,17,17,0.0,0.0,26.0,13.0,28.0,8.0,1.33333
24036,1001,843,5,11,14.0,2018,13,13,2018-08-26,1989-11-10,28,16,16,0.0,0.0,2.0,19.0,30.0,7.0,1.33333
24034,1001,845,3,16,12.0,2018,13,13,2018-08-26,1995-08-27,22,12,12,0.0,0.0,0.0,20.0,4.0,10.0,1.33333
24043,1002,1,131,3,1.0,2018,14,14,2018-09-02,1985-01-07,33,221,111,67.0,3.0,231.0,1.0,375.0,1.0,0.66667
24044,1002,8,6,1,2.0,2018,14,14,2018-09-02,1979-10-17,38,286,144,20.0,13.0,146.0,3.0,360.0,2.0,0.66667
24046,1002,20,6,2,4.0,2018,14,14,2018-09-02,1987-07-03,31,212,73,52.0,9.0,214.0,2.0,390.0,2.0,0.66667
24055,1002,807,4,20,13.0,2018,14,14,2018-09-02,1987-08-19,31,150,33,0.0,0.0,52.0,7.0,82.0,4.0,0.66667
24049,1002,815,10,14,7.0,2018,14,14,2018-09-02,1990-01-26,28,149,92,0.0,0.0,40.0,10.0,18.0,9.0,0.66667
24045,1002,822,131,4,3.0,2018,14,14,2018-09-02,1989-08-28,29,111,33,3.0,47.0,144.0,4.0,415.0,1.0,0.66667
24058,1002,825,210,11,16.0,2018,14,14,2018-09-02,1992-10-05,25,74,33,0.0,0.0,49.0,8.0,76.0,5.0,0.66667
24057,1002,828,15,18,15.0,2018,14,14,2018-09-02,1990-09-02,28,89,73,0.0,0.0,6.0,17.0,19.0,8.0,0.66667
24047,1002,830,9,5,5.0,2018,14,14,2018-09-02,1997-09-30,20,73,50,4.0,7.0,120.0,5.0,248.0,3.0,0.66667
24050,1002,832,4,7,8.0,2018,14,14,2018-09-02,1994-09-01,24,73,17,0.0,0.0,30.0,12.0,86.0,4.0,0.66667
24054,1002,838,1,17,12.0,2018,14,14,2018-09-02,1992-03-26,26,34,34,0.0,4.0,8.0,16.0,52.0,6.0,0.66667
24048,1002,839,10,8,6.0,2018,14,14,2018-09-02,1996-09-17,21,42,33,0.0,0.0,37.0,11.0,32.0,7.0,0.66667
24051,1002,840,3,10,9.0,2018,14,14,2018-09-02,1998-10-29,19,33,33,0.0,0.0,4.0,18.0,4.0,10.0,0.66667
24056,1002,842,5,9,14.0,2018,14,14,2018-09-02,1996-02-07,22,18,18,0.0,0.0,28.0,13.0,30.0,7.0,0.66667
24053,1002,844,15,15,11.0,2018,14,14,2018-09-02,1997-10-16,20,13,13,0.0,0.0,13.0,15.0,19.0,9.0,0.66667
24052,1002,845,3,12,10.0,2018,14,14,2018-09-02,1995-08-27,23,13,13,0.0,0.0,0.0,20.0,7.0,10.0,0.66667
24063,1003,1,131,1,1.0,2018,15,15,2018-09-16,1985-01-07,33,222,112,68.0,3.0,256.0,1.0,415.0,1.0,2.15385
24069,1003,4,1,11,7.0,2018,15,15,2018-09-16,1981-07-29,37,307,88,32.0,0.0,44.0,11.0,52.0,6.0,2.15385
24067,1003,8,6,5,5.0,2018,15,15,2018-09-16,1979-10-17,38,287,145,20.0,13.0,164.0,3.0,390.0,2.0,2.15385
24065,1003,20,6,3,3.0,2018,15,15,2018-09-16,1987-07-03,31,213,74,52.0,9.0,226.0,2.0,415.0,2.0,2.15385
24077,1003,154,210,8,15.0,2018,15,15,2018-09-16,1986-04-17,32,138,55,0.0,0.0,27.0,14.0,76.0,5.0,2.15385
24072,1003,807,4,10,10.0,2018,15,15,2018-09-16,1987-08-19,31,151,34,0.0,0.0,52.0,7.0,86.0,4.0,2.15385
24078,1003,815,10,7,16.0,2018,15,15,2018-09-16,1990-01-26,28,150,93,0.0,0.0,46.0,9.0,32.0,7.0,2.15385
24068,1003,817,9,6,6.0,2018,15,15,2018-09-16,1989-07-01,29,143,93,7.0,4.0,118.0,6.0,248.0,3.0,2.15385
24066,1003,822,131,4,4.0,2018,15,15,2018-09-16,1989-08-28,29,112,34,3.0,48.0,159.0,4.0,452.0,1.0,2.15385
24080,1003,825,210,16,18.0,2018,15,15,2018-09-16,1992-10-05,25,75,34,0.0,0.0,49.0,8.0,76.0,5.0,2.15385
24073,1003,828,15,14,11.0,2018,15,15,2018-09-16,1990-09-02,28,90,74,0.0,0.0,6.0,18.0,19.0,9.0,2.15385
24064,1003,830,9,2,2.0,2018,15,15,2018-09-16,1997-09-30,20,74,51,4.0,7.0,130.0,5.0,274.0,3.0,2.15385
24070,1003,832,4,12,8.0,2018,15,15,2018-09-16,1994-09-01,24,74,18,0.0,0.0,34.0,12.0,91.0,4.0,2.15385
24074,1003,838,1,18,12.0,2018,15,15,2018-09-16,1992-03-26,26,35,35,0.0,4.0,8.0,16.0,58.0,6.0,2.15385
24076,1003,840,3,20,14.0,2018,15,15,2018-09-16,1998-10-29,19,34,34,0.0,0.0,6.0,17.0,7.0,10.0,2.15385
24075,1003,842,5,15,13.0,2018,15,15,2018-09-16,1996-02-07,22,19,19,0.0,0.0,28.0,13.0,30.0,8.0,2.15385
24079,1003,843,5,17,17.0,2018,15,15,2018-09-16,1989-11-10,28,18,18,0.0,0.0,2.0,19.0,30.0,8.0,2.15385
24071,1003,844,15,13,9.0,2018,15,15,2018-09-16,1997-10-16,20,14,14,0.0,0.0,13.0,15.0,21.0,9.0,2.15385
24081,1003,845,3,19,19.0,2018,15,15,2018-09-16,1995-08-27,23,14,14,0.0,0.0,1.0,20.0,7.0,10.0,2.15385
24083,1004,1,131,2,1.0,2018,16,71,2018-09-30,1985-01-07,33,223,113,69.0,3.0,281.0,1.0,452.0,1.0,1.75
24096,1004,4,1,16,14.0,2018,16,71,2018-09-30,1981-07-29,37,308,89,32.0,0.0,50.0,8.0,58.0,6.0,1.75
24086,1004,8,6,4,4.0,2018,16,71,2018-09-30,1979-10-17,38,288,146,20.0,13.0,174.0,3.0,415.0,2.0,1.75
24085,1004,20,6,3,3.0,2018,16,71,2018-09-30,1987-07-03,31,214,75,52.0,9.0,241.0,2.0,442.0,2.0,1.75
24093,1004,154,210,9,11.0,2018,16,71,2018-09-30,1986-04-17,32,139,56,0.0,0.0,27.0,14.0,76.0,5.0,1.75
24094,1004,807,4,12,12.0,2018,16,71,2018-09-30,1987-08-19,31,152,35,0.0,0.0,53.0,7.0,91.0,4.0,1.75
24092,1004,815,10,8,10.0,2018,16,71,2018-09-30,1990-01-26,28,151,94,0.0,0.0,46.0,10.0,32.0,7.0,1.75
24088,1004,817,9,18,6.0,2018,16,71,2018-09-30,1989-07-01,29,144,94,7.0,4.0,126.0,6.0,274.0,3.0,1.75
24084,1004,822,131,1,2.0,2018,16,71,2018-09-30,1989-08-28,29,113,35,3.0,49.0,171.0,4.0,495.0,1.0,1.75
24090,1004,825,210,5,8.0,2018,16,71,2018-09-30,1992-10-05,25,76,35,0.0,0.0,49.0,9.0,80.0,5.0,1.75
24095,1004,828,15,10,13.0,2018,16,71,2018-09-30,1990-09-02,28,91,75,0.0,0.0,6.0,18.0,21.0,9.0,1.75
24087,1004,830,9,19,5.0,2018,16,71,2018-09-30,1997-09-30,21,75,52,4.0,7.0,148.0,5.0,292.0,3.0,1.75
24099,1004,832,4,11,17.0,2018,16,71,2018-09-30,1994-09-01,24,75,19,0.0,0.0,38.0,12.0,91.0,4.0,1.75
24098,1004,838,1,15,16.0,2018,16,71,2018-09-30,1992-03-26,26,36,36,0.0,4.0,8.0,16.0,58.0,6.0,1.75
24091,1004,839,10,6,9.0,2018,16,71,2018-09-30,1996-09-17,22,44,35,0.0,0.0,45.0,11.0,35.0,7.0,1.75
24097,1004,840,3,14,15.0,2018,16,71,2018-09-30,1998-10-29,19,35,35,0.0,0.0,6.0,17.0,7.0,10.0,1.75
24089,1004,844,15,7,7.0,2018,16,71,2018-09-30,1997-10-16,20,15,15,0.0,0.0,15.0,15.0,27.0,9.0,1.75
24100,1004,845,3,13,18.0,2018,16,71,2018-09-30,1995-08-27,23,15,15,0.0,0.0,1.0,20.0,7.0,10.0,1.75
24103,1005,1,131,1,1.0,2018,17,22,2018-10-07,1985-01-07,33,224,114,70.0,3.0,306.0,1.0,495.0,1.0,1.15385
24116,1005,4,1,18,14.0,2018,17,22,2018-10-07,1981-07-29,37,309,90,32.0,0.0,50.0,9.0,58.0,6.0,1.15385
24107,1005,8,6,4,5.0,2018,17,22,2018-10-07,1979-10-17,38,289,147,20.0,13.0,186.0,4.0,442.0,2.0,1.15385
24108,1005,20,6,8,6.0,2018,17,22,2018-10-07,1987-07-03,31,215,76,52.0,9.0,256.0,2.0,460.0,2.0,1.15385
24110,1005,154,210,5,8.0,2018,17,22,2018-10-07,1986-04-17,32,140,57,0.0,0.0,27.0,14.0,80.0,5.0,1.15385
24109,1005,815,10,9,7.0,2018,17,22,2018-10-07,1990-01-26,28,152,95,0.0,0.0,47.0,10.0,35.0,7.0,1.15385
24106,1005,817,9,15,4.0,2018,17,22,2018-10-07,1989-07-01,29,145,95,7.0,4.0,134.0,6.0,292.0,3.0,1.15385
24104,1005,822,131,2,2.0,2018,17,22,2018-10-07,1989-08-28,29,114,36,3.0,50.0,189.0,3.0,538.0,1.0,1.15385
24114,1005,828,15,20,12.0,2018,17,22,2018-10-07,1990-09-02,28,92,76,0.0,0.0,6.0,18.0,27.0,9.0,1.15385
24105,1005,830,9,3,3.0,2018,17,22,2018-10-07,1997-09-30,21,76,53,4.0,7.0,158.0,5.0,319.0,3.0,1.15385
24112,1005,832,4,13,10.0,2018,17,22,2018-10-07,1994-09-01,24,76,20,0.0,0.0,38.0,12.0,92.0,4.0,1.15385
24117,1005,838,1,19,15.0,2018,17,22,2018-10-07,1992-03-26,26,37,37,0.0,4.0,8.0,16.0,58.0,6.0,1.15385
24111,1005,839,10,11,9.0,2018,17,22,2018-10-07,1996-09-17,22,45,36,0.0,0.0,47.0,11.0,43.0,7.0,1.15385
24119,1005,840,3,14,17.0,2018,17,22,2018-10-07,1998-10-29,19,36,36,0.0,0.0,6.0,17.0,7.0,10.0,1.15385
24113,1005,842,5,7,11.0,2018,17,22,2018-10-07,1996-02-07,22,21,21,0.0,0.0,28.0,13.0,30.0,8.0,1.15385
24115,1005,843,5,6,13.0,2018,17,22,2018-10-07,1989-11-10,28,20,20,0.0,0.0,2.0,19.0,30.0,8.0,1.15385
24118,1005,845,3,17,16.0,2018,17,22,2018-10-07,1995-08-27,23,16,16,0.0,0.0,1.0,20.0,7.0,10.0,1.15385
24125,1006,1,131,1,3.0,2018,18,69,2018-10-21,1985-01-07,33,225,115,71.0,3.0,331.0,1.0,538.0,1.0,0.66667
24123,1006,8,6,2,1.0,2018,18,69,2018-10-21,1979-10-17,39,290,148,20.0,13.0,196.0,4.0,460.0,2.0,0.66667
24126,1006,20,6,5,4.0,2018,18,69,2018-10-21,1987-07-03,31,216,77,52.0,10.0,264.0,2.0,497.0,2.0,0.66667
24128,1006,807,4,7,6.0,2018,18,69,2018-10-21,1987-08-19,31,154,37,0.0,0.0,53.0,9.0,92.0,4.0,0.66667
24130,1006,815,10,10,8.0,2018,18,69,2018-10-21,1990-01-26,28,153,96,0.0,0.0,53.0,7.0,43.0,7.0,0.66667
24127,1006,822,131,3,5.0,2018,18,69,2018-10-21,1989-08-28,29,115,37,3.0,50.0,207.0,3.0,563.0,1.0,0.66667
24132,1006,828,15,16,10.0,2018,18,69,2018-10-21,1990-09-02,28,93,77,0.0,0.0,6.0,18.0,27.0,9.0,0.66667
24124,1006,830,9,18,2.0,2018,18,69,2018-10-21,1997-09-30,21,77,54,4.0,7.0,173.0,5.0,337.0,3.0,0.66667
24129,1006,832,4,11,7.0,2018,18,69,2018-10-21,1994-09-01,24,77,21,0.0,0.0,39.0,12.0,106.0,4.0,0.66667
24133,1006,838,1,17,11.0,2018,18,69,2018-10-21,1992-03-26,26,38,38,0.0,4.0,8.0,16.0,58.0,6.0,0.66667
24136,1006,840,3,15,14.0,2018,18,69,2018-10-21,1998-10-29,19,37,37,0.0,0.0,6.0,17.0,7.0,10.0,0.66667
24134,1006,842,5,19,12.0,2018,18,69,2018-10-21,1996-02-07,22,22,22,0.0,0.0,28.0,14.0,30.0,8.0,0.66667
24131,1006,843,5,20,9.0,2018,18,69,2018-10-21,1989-11-10,28,21,21,0.0,0.0,2.0,19.0,32.0,8.0,0.66667
24135,1006,845,3,14,13.0,2018,18,69,2018-10-21,1995-08-27,23,17,17,0.0,0.0,1.0,20.0,7.0,10.0,0.66667
24146,1007,1,131,3,4.0,2018,19,32,2018-10-28,1985-01-07,33,226,116,71.0,3.0,346.0,1.0,563.0,1.0,0.88889
24145,1007,8,6,6,3.0,2018,19,32,2018-10-28,1979-10-17,39,291,149,21.0,13.0,221.0,3.0,497.0,2.0,0.88889
24144,1007,20,6,4,2.0,2018,19,32,2018-10-28,1987-07-03,31,217,78,52.0,10.0,276.0,2.0,530.0,2.0,0.88889
24158,1007,154,210,18,16.0,2018,19,32,2018-10-28,1986-04-17,32,142,59,0.0,0.0,31.0,13.0,84.0,5.0,0.88889
24148,1007,807,4,7,6.0,2018,19,32,2018-10-28,1987-08-19,31,155,38,0.0,0.0,61.0,7.0,106.0,4.0,0.88889
24147,1007,822,131,5,5.0,2018,19,32,2018-10-28,1989-08-28,29,116,38,3.0,50.0,217.0,4.0,585.0,1.0,0.88889
24157,1007,825,210,16,15.0,2018,19,32,2018-10-28,1992-10-05,26,79,38,0.0,0.0,53.0,9.0,84.0,5.0,0.88889
24151,1007,828,15,10,9.0,2018,19,32,2018-10-28,1990-09-02,28,94,78,0.0,0.0,7.0,17.0,28.0,9.0,0.88889
24143,1007,830,9,2,1.0,2018,19,32,2018-10-28,1997-09-30,21,78,55,4.0,7.0,191.0,5.0,362.0,3.0,0.88889
24150,1007,838,1,15,8.0,2018,19,32,2018-10-28,1992-03-26,26,39,39,0.0,4.0,8.0,16.0,62.0,6.0,0.88889
24153,1007,839,10,11,11.0,2018,19,32,2018-10-28,1996-09-17,22,47,38,0.0,0.0,49.0,11.0,47.0,7.0,0.88889
24154,1007,840,3,17,12.0,2018,19,32,2018-10-28,1998-10-29,19,38,38,0.0,0.0,6.0,18.0,7.0,10.0,0.88889
24152,1007,842,5,20,10.0,2018,19,32,2018-10-28,1996-02-07,22,23,23,0.0,0.0,28.0,14.0,32.0,8.0,0.88889
24156,1007,843,5,14,14.0,2018,19,32,2018-10-28,1989-11-10,28,22,22,0.0,0.0,4.0,19.0,33.0,9.0,0.88889
24149,1007,844,15,9,7.0,2018,19,32,2018-10-28,1997-10-16,21,18,18,0.0,0.0,21.0,15.0,36.0,8.0,0.88889
24155,1007,845,3,19,13.0,2018,19,32,2018-10-28,1995-08-27,23,18,18,0.0,0.0,1.0,20.0,7.0,10.0,0.88889
24163,1008,1,131,1,1.0,2018,20,18,2018-11-11,1985-01-07,33,227,117,71.0,3.0,358.0,1.0,585.0,1.0,1.64286
24179,1008,4,1,17,17.0,2018,20,18,2018-11-11,1981-07-29,37,312,93,32.0,0.0,50.0,10.0,62.0,6.0,1.64286
24165,1008,8,6,4,3.0,2018,20,18,2018-11-11,1979-10-17,39,292,150,21.0,13.0,236.0,3.0,530.0,2.0,1.64286
